filename,N/S
images\augmented\361_6_flip4.jpg,1
images\augmented\361_6_gray.jpg,1
images\augmented\361_6_original.jpg,1
images\augmented\361_6_sobel.jpg,1
images\augmented\361_7_flip.jpg,1
images\augmented\361_7_flip3.jpg,1
images\augmented\361_7_flip4.jpg,1
images\augmented\361_7_gray.jpg,1
images\augmented\361_7_original.jpg,1
images\augmented\361_7_sobel.jpg,1
images\augmented\361_8_flip.jpg,1
images\augmented\361_8_flip3.jpg,1
images\augmented\361_8_flip4.jpg,1
images\augmented\361_8_gray.jpg,1
images\augmented\361_8_original.jpg,1
images\augmented\361_8_sobel.jpg,1
images\augmented\361_9_flip.jpg,1
images\augmented\361_9_flip3.jpg,1
images\augmented\361_9_flip4.jpg,1
images\augmented\361_9_gray.jpg,1
images\augmented\361_9_original.jpg,1
images\augmented\361_9_sobel.jpg,1
images\augmented\362_1_flip.jpg,1
images\augmented\362_1_flip3.jpg,1
images\augmented\362_1_flip4.jpg,1
images\augmented\362_1_gray.jpg,1
images\augmented\362_1_original.jpg,1
images\augmented\362_1_sobel.jpg,1
images\augmented\362_2_flip.jpg,1
images\augmented\362_2_flip3.jpg,1
images\augmented\362_2_flip4.jpg,1
images\augmented\362_2_gray.jpg,1
images\augmented\362_2_original.jpg,1
images\augmented\362_2_sobel.jpg,1
images\augmented\362_3_flip.jpg,1
images\augmented\362_3_flip3.jpg,1
images\augmented\362_3_flip4.jpg,1
images\augmented\362_3_gray.jpg,1
images\augmented\362_3_original.jpg,1
images\augmented\362_3_sobel.jpg,1
images\augmented\362_4_flip.jpg,1
images\augmented\362_4_flip3.jpg,1
images\augmented\362_4_flip4.jpg,1
images\augmented\362_4_gray.jpg,1
images\augmented\362_4_original.jpg,1
images\augmented\362_4_sobel.jpg,1
images\augmented\362_5_flip.jpg,1
images\augmented\362_5_flip3.jpg,1
images\augmented\362_5_flip4.jpg,1
images\augmented\362_5_gray.jpg,1
images\augmented\362_5_original.jpg,1
images\augmented\362_5_sobel.jpg,1
images\augmented\362_6_flip.jpg,1
images\augmented\362_6_flip3.jpg,1
images\augmented\362_6_flip4.jpg,1
images\augmented\362_6_gray.jpg,1
images\augmented\362_6_original.jpg,1
images\augmented\362_6_sobel.jpg,1
images\augmented\362_7_flip.jpg,1
images\augmented\362_7_flip3.jpg,1
images\augmented\362_7_flip4.jpg,1
images\augmented\362_7_gray.jpg,1
images\augmented\362_7_original.jpg,1
images\augmented\362_7_sobel.jpg,1
images\augmented\363_1_flip.jpg,1
images\augmented\363_1_flip3.jpg,1
images\augmented\363_1_flip4.jpg,1
images\augmented\363_1_gray.jpg,1
images\augmented\363_1_original.jpg,1
images\augmented\363_1_sobel.jpg,1
images\augmented\363_3_flip.jpg,1
images\augmented\363_3_flip3.jpg,1
images\augmented\363_3_flip4.jpg,1
images\augmented\363_3_gray.jpg,1
images\augmented\363_3_original.jpg,1
images\augmented\363_3_sobel.jpg,1
images\augmented\363_5_flip.jpg,1
images\augmented\363_5_flip3.jpg,1
images\augmented\363_5_flip4.jpg,1
images\augmented\363_5_gray.jpg,1
images\augmented\363_5_original.jpg,1
images\augmented\363_5_sobel.jpg,1
images\augmented\364_1_flip.jpg,1
images\augmented\364_1_flip3.jpg,1
images\augmented\364_1_flip4.jpg,1
images\augmented\364_1_gray.jpg,1
images\augmented\364_1_original.jpg,1
images\augmented\364_1_sobel.jpg,1
images\augmented\364_2_flip.jpg,1
images\augmented\364_2_flip3.jpg,1
images\augmented\364_2_flip4.jpg,1
images\augmented\364_2_gray.jpg,1
images\augmented\364_2_original.jpg,1
images\augmented\364_2_sobel.jpg,1
images\augmented\364_3_flip.jpg,1
images\augmented\364_3_flip3.jpg,1
images\augmented\364_3_flip4.jpg,1
images\augmented\364_3_gray.jpg,1
images\augmented\364_3_original.jpg,1
images\augmented\364_3_sobel.jpg,1
images\augmented\364_4_flip.jpg,1
images\augmented\364_4_flip3.jpg,1
images\augmented\364_4_flip4.jpg,1
images\augmented\364_4_gray.jpg,1
images\augmented\364_4_original.jpg,1
images\augmented\364_4_sobel.jpg,1
images\augmented\364_5_flip.jpg,1
images\augmented\364_5_flip3.jpg,1
images\augmented\364_5_flip4.jpg,1
images\augmented\364_5_gray.jpg,1
images\augmented\364_5_original.jpg,1
images\augmented\364_5_sobel.jpg,1
images\augmented\364_6_flip.jpg,1
images\augmented\364_6_flip3.jpg,1
images\augmented\364_6_flip4.jpg,1
images\augmented\364_6_gray.jpg,1
images\augmented\364_6_original.jpg,1
images\augmented\364_6_sobel.jpg,1
images\augmented\366_1_flip.jpg,1
images\augmented\366_1_flip3.jpg,1
images\augmented\366_1_flip4.jpg,1
images\augmented\366_1_gray.jpg,1
images\augmented\366_1_original.jpg,1
images\augmented\366_1_sobel.jpg,1
images\augmented\366_3_flip.jpg,1
images\augmented\366_3_flip3.jpg,1
images\augmented\366_3_flip4.jpg,1
images\augmented\366_3_gray.jpg,1
images\augmented\366_3_original.jpg,1
images\augmented\366_3_sobel.jpg,1
images\augmented\366_4_flip.jpg,1
images\augmented\366_4_flip3.jpg,1
images\augmented\366_4_flip4.jpg,1
images\augmented\366_4_gray.jpg,1
images\augmented\366_4_original.jpg,1
images\augmented\366_4_sobel.jpg,1
images\augmented\366_5_flip.jpg,1
images\augmented\366_5_flip3.jpg,1
images\augmented\366_5_flip4.jpg,1
images\augmented\366_5_gray.jpg,1
images\augmented\366_5_original.jpg,1
images\augmented\366_5_sobel.jpg,1
images\augmented\366_6_flip.jpg,1
images\augmented\366_6_flip3.jpg,1
images\augmented\366_6_flip4.jpg,1
images\augmented\366_6_gray.jpg,1
images\augmented\366_6_original.jpg,1
images\augmented\366_6_sobel.jpg,1
images\augmented\366_7_flip.jpg,1
images\augmented\366_7_flip3.jpg,1
images\augmented\366_7_flip4.jpg,1
images\augmented\366_7_gray.jpg,1
images\augmented\366_7_original.jpg,1
images\augmented\366_7_sobel.jpg,1
images\augmented\366_8_flip.jpg,1
images\augmented\366_8_flip3.jpg,1
images\augmented\366_8_flip4.jpg,1
images\augmented\366_8_gray.jpg,1
images\augmented\366_8_original.jpg,1
images\augmented\366_8_sobel.jpg,1
images\augmented\367_1_flip.jpg,1
images\augmented\367_1_flip3.jpg,1
images\augmented\367_1_flip4.jpg,1
images\augmented\367_1_gray.jpg,1
images\augmented\367_1_original.jpg,1
images\augmented\367_1_sobel.jpg,1
images\augmented\367_2_flip.jpg,1
images\augmented\367_2_flip3.jpg,1
images\augmented\367_2_flip4.jpg,1
images\augmented\367_2_gray.jpg,1
images\augmented\367_2_original.jpg,1
images\augmented\367_2_sobel.jpg,1
images\augmented\367_3_flip.jpg,1
images\augmented\367_3_flip3.jpg,1
images\augmented\367_3_flip4.jpg,1
images\augmented\367_3_gray.jpg,1
images\augmented\367_3_original.jpg,1
images\augmented\367_3_sobel.jpg,1
images\augmented\367_4_flip.jpg,1
images\augmented\367_4_flip3.jpg,1
images\augmented\367_4_flip4.jpg,1
images\augmented\367_4_gray.jpg,1
images\augmented\367_4_original.jpg,1
images\augmented\367_4_sobel.jpg,1
images\augmented\367_5_flip.jpg,1
images\augmented\367_5_flip3.jpg,1
images\augmented\367_5_flip4.jpg,1
images\augmented\367_5_gray.jpg,1
images\augmented\367_5_original.jpg,1
images\augmented\367_5_sobel.jpg,1
images\augmented\367_6_flip.jpg,1
images\augmented\367_6_flip3.jpg,1
images\augmented\367_6_flip4.jpg,1
images\augmented\367_6_gray.jpg,1
images\augmented\367_6_original.jpg,1
images\augmented\367_6_sobel.jpg,1
images\augmented\367_7_flip.jpg,1
images\augmented\367_7_flip3.jpg,1
images\augmented\367_7_flip4.jpg,1
images\augmented\367_7_gray.jpg,1
images\augmented\367_7_original.jpg,1
images\augmented\367_7_sobel.jpg,1
images\augmented\367_8_flip.jpg,1
images\augmented\367_8_flip3.jpg,1
images\augmented\367_8_flip4.jpg,1
images\augmented\367_8_gray.jpg,1
images\augmented\367_8_original.jpg,1
images\augmented\367_8_sobel.jpg,1
images\augmented\367_9_flip.jpg,1
images\augmented\367_9_flip3.jpg,1
images\augmented\367_9_flip4.jpg,1
images\augmented\367_9_gray.jpg,1
images\augmented\367_9_original.jpg,1
images\augmented\367_9_sobel.jpg,1
images\augmented\368_1_flip.jpg,1
images\augmented\368_1_flip3.jpg,1
images\augmented\368_1_flip4.jpg,1
images\augmented\368_1_gray.jpg,1
images\augmented\368_1_original.jpg,1
images\augmented\368_1_sobel.jpg,1
images\augmented\368_2_flip.jpg,1
images\augmented\368_2_flip3.jpg,1
images\augmented\368_2_flip4.jpg,1
images\augmented\368_2_gray.jpg,1
images\augmented\368_2_original.jpg,1
images\augmented\368_2_sobel.jpg,1
images\augmented\368_4_flip.jpg,1
images\augmented\368_4_flip3.jpg,1
images\augmented\368_4_flip4.jpg,1
images\augmented\368_4_gray.jpg,1
images\augmented\368_4_original.jpg,1
images\augmented\368_4_sobel.jpg,1
images\augmented\368_5_flip.jpg,1
images\augmented\368_5_flip3.jpg,1
images\augmented\368_5_flip4.jpg,1
images\augmented\368_5_gray.jpg,1
images\augmented\368_5_original.jpg,1
images\augmented\368_5_sobel.jpg,1
images\augmented\368_6_flip.jpg,1
images\augmented\368_6_flip3.jpg,1
images\augmented\368_6_flip4.jpg,1
images\augmented\368_6_gray.jpg,1
images\augmented\368_6_original.jpg,1
images\augmented\368_6_sobel.jpg,1
images\augmented\368_7_flip.jpg,1
images\augmented\368_7_flip3.jpg,1
images\augmented\368_7_flip4.jpg,1
images\augmented\368_7_gray.jpg,1
images\augmented\368_7_original.jpg,1
images\augmented\368_7_sobel.jpg,1
images\augmented\368_8_flip.jpg,1
images\augmented\368_8_flip3.jpg,1
images\augmented\368_8_flip4.jpg,1
images\augmented\368_8_gray.jpg,1
images\augmented\368_8_original.jpg,1
images\augmented\368_8_sobel.jpg,1
images\augmented\368_9_flip.jpg,1
images\augmented\368_9_flip3.jpg,1
images\augmented\368_9_flip4.jpg,1
images\augmented\368_9_gray.jpg,1
images\augmented\368_9_original.jpg,1
images\augmented\368_9_sobel.jpg,1
images\augmented\369_1_flip.jpg,1
images\augmented\369_1_flip3.jpg,1
images\augmented\369_1_flip4.jpg,1
images\augmented\369_1_gray.jpg,1
images\augmented\369_1_original.jpg,1
images\augmented\369_1_sobel.jpg,1
images\augmented\369_2_flip.jpg,1
images\augmented\369_2_flip3.jpg,1
images\augmented\369_2_flip4.jpg,1
images\augmented\369_2_gray.jpg,1
images\augmented\369_2_original.jpg,1
images\augmented\369_2_sobel.jpg,1
images\augmented\369_3_flip.jpg,1
images\augmented\369_3_flip3.jpg,1
images\augmented\369_3_flip4.jpg,1
images\augmented\369_3_gray.jpg,1
images\augmented\369_3_original.jpg,1
images\augmented\369_3_sobel.jpg,1
images\augmented\369_4_flip.jpg,1
images\augmented\369_4_flip3.jpg,1
images\augmented\369_4_flip4.jpg,1
images\augmented\369_4_gray.jpg,1
images\augmented\369_4_original.jpg,1
images\augmented\369_4_sobel.jpg,1
images\augmented\369_5_flip.jpg,1
images\augmented\369_5_flip3.jpg,1
images\augmented\369_5_flip4.jpg,1
images\augmented\369_5_gray.jpg,1
images\augmented\369_5_original.jpg,1
images\augmented\369_5_sobel.jpg,1
images\augmented\369_6_flip.jpg,1
images\augmented\369_6_flip3.jpg,1
images\augmented\369_6_flip4.jpg,1
images\augmented\369_6_gray.jpg,1
images\augmented\369_6_original.jpg,1
images\augmented\369_6_sobel.jpg,1
images\augmented\369_8_flip.jpg,1
images\augmented\369_8_flip3.jpg,1
images\augmented\369_8_flip4.jpg,1
images\augmented\369_8_gray.jpg,1
images\augmented\369_8_original.jpg,1
images\augmented\369_8_sobel.jpg,1
images\augmented\369_9_flip.jpg,1
images\augmented\369_9_flip3.jpg,1
images\augmented\369_9_flip4.jpg,1
images\augmented\369_9_gray.jpg,1
images\augmented\369_9_original.jpg,1
images\augmented\369_9_sobel.jpg,1
images\augmented\371_2_flip.jpg,1
images\augmented\371_2_flip3.jpg,1
images\augmented\371_2_flip4.jpg,1
images\augmented\371_2_gray.jpg,1
images\augmented\371_2_original.jpg,1
images\augmented\371_2_sobel.jpg,1
images\augmented\371_3_flip.jpg,1
images\augmented\371_3_flip3.jpg,1
images\augmented\371_3_flip4.jpg,1
images\augmented\371_3_gray.jpg,1
images\augmented\371_3_original.jpg,1
images\augmented\371_3_sobel.jpg,1
images\augmented\371_5_flip.jpg,1
images\augmented\371_5_flip3.jpg,1
images\augmented\371_5_flip4.jpg,1
images\augmented\371_5_gray.jpg,1
images\augmented\371_5_original.jpg,1
images\augmented\371_5_sobel.jpg,1
images\augmented\371_6_flip.jpg,1
images\augmented\371_6_flip3.jpg,1
images\augmented\371_6_flip4.jpg,1
images\augmented\371_6_gray.jpg,1
images\augmented\371_6_original.jpg,1
images\augmented\371_6_sobel.jpg,1
images\augmented\371_7_flip.jpg,1
images\augmented\371_7_flip3.jpg,1
images\augmented\371_7_flip4.jpg,1
images\augmented\371_7_gray.jpg,1
images\augmented\371_7_original.jpg,1
images\augmented\371_7_sobel.jpg,1
images\augmented\371_9_flip.jpg,1
images\augmented\371_9_flip3.jpg,1
images\augmented\371_9_flip4.jpg,1
images\augmented\371_9_gray.jpg,1
images\augmented\371_9_original.jpg,1
images\augmented\371_9_sobel.jpg,1
images\augmented\372_2_flip.jpg,1
images\augmented\372_2_flip3.jpg,1
images\augmented\372_2_flip4.jpg,1
images\augmented\372_2_gray.jpg,1
images\augmented\372_2_original.jpg,1
images\augmented\372_2_sobel.jpg,1
images\augmented\372_5_flip.jpg,1
images\augmented\372_5_flip3.jpg,1
images\augmented\372_5_flip4.jpg,1
images\augmented\372_5_gray.jpg,1
images\augmented\372_5_original.jpg,1
images\augmented\372_5_sobel.jpg,1
images\augmented\372_6_flip.jpg,1
images\augmented\372_6_flip3.jpg,1
images\augmented\372_6_flip4.jpg,1
images\augmented\372_6_gray.jpg,1
images\augmented\372_6_original.jpg,1
images\augmented\372_6_sobel.jpg,1
images\augmented\372_7_flip.jpg,1
images\augmented\372_7_flip3.jpg,1
images\augmented\372_7_flip4.jpg,1
images\augmented\372_7_gray.jpg,1
images\augmented\372_7_original.jpg,1
images\augmented\372_7_sobel.jpg,1
images\augmented\372_8_flip.jpg,1
images\augmented\372_8_flip3.jpg,1
images\augmented\372_8_flip4.jpg,1
images\augmented\372_8_gray.jpg,1
images\augmented\372_8_original.jpg,1
images\augmented\372_8_sobel.jpg,1
images\augmented\372_9_flip.jpg,1
images\augmented\372_9_flip3.jpg,1
images\augmented\372_9_flip4.jpg,1
images\augmented\372_9_gray.jpg,1
images\augmented\372_9_original.jpg,1
images\augmented\372_9_sobel.jpg,1
images\augmented\373_1_flip.jpg,1
images\augmented\373_1_flip3.jpg,1
images\augmented\373_1_flip4.jpg,1
images\augmented\373_1_gray.jpg,1
images\augmented\373_1_original.jpg,1
images\augmented\373_1_sobel.jpg,1
images\augmented\373_2_flip.jpg,1
images\augmented\373_2_flip3.jpg,1
images\augmented\373_2_flip4.jpg,1
images\augmented\373_2_gray.jpg,1
images\augmented\373_2_original.jpg,1
images\augmented\373_2_sobel.jpg,1
images\augmented\373_3_flip.jpg,1
images\augmented\373_3_flip3.jpg,1
images\augmented\373_3_flip4.jpg,1
images\augmented\373_3_gray.jpg,1
images\augmented\373_3_original.jpg,1
images\augmented\373_3_sobel.jpg,1
images\augmented\373_4_flip.jpg,1
images\augmented\373_4_flip3.jpg,1
images\augmented\373_4_flip4.jpg,1
images\augmented\373_4_gray.jpg,1
images\augmented\373_4_original.jpg,1
images\augmented\373_4_sobel.jpg,1
images\augmented\373_5_flip.jpg,1
images\augmented\373_5_flip3.jpg,1
images\augmented\373_5_flip4.jpg,1
images\augmented\373_5_gray.jpg,1
images\augmented\373_5_original.jpg,1
images\augmented\373_5_sobel.jpg,1
images\augmented\373_6_flip.jpg,1
images\augmented\373_6_flip3.jpg,1
images\augmented\373_6_flip4.jpg,1
images\augmented\373_6_gray.jpg,1
images\augmented\373_6_original.jpg,1
images\augmented\373_6_sobel.jpg,1
images\augmented\373_7_flip.jpg,1
images\augmented\373_7_flip3.jpg,1
images\augmented\373_7_flip4.jpg,1
images\augmented\373_7_gray.jpg,1
images\augmented\373_7_original.jpg,1
images\augmented\373_7_sobel.jpg,1
images\augmented\373_8_flip.jpg,1
images\augmented\373_8_flip3.jpg,1
images\augmented\373_8_flip4.jpg,1
images\augmented\373_8_gray.jpg,1
images\augmented\373_8_original.jpg,1
images\augmented\373_8_sobel.jpg,1
images\augmented\373_9_flip.jpg,1
images\augmented\373_9_flip3.jpg,1
images\augmented\373_9_flip4.jpg,1
images\augmented\373_9_gray.jpg,1
images\augmented\373_9_original.jpg,1
images\augmented\373_9_sobel.jpg,1
images\augmented\374_1_flip.jpg,1
images\augmented\374_1_flip3.jpg,1
images\augmented\374_1_flip4.jpg,1
images\augmented\374_1_gray.jpg,1
images\augmented\374_1_original.jpg,1
images\augmented\374_1_sobel.jpg,1
images\augmented\374_2_flip.jpg,1
images\augmented\374_2_flip3.jpg,1
images\augmented\374_2_flip4.jpg,1
images\augmented\374_2_gray.jpg,1
images\augmented\374_2_original.jpg,1
images\augmented\374_2_sobel.jpg,1
images\augmented\374_3_flip.jpg,1
images\augmented\374_3_flip3.jpg,1
images\augmented\374_3_flip4.jpg,1
images\augmented\374_3_gray.jpg,1
images\augmented\374_3_original.jpg,1
images\augmented\374_3_sobel.jpg,1
images\augmented\374_4_flip.jpg,1
images\augmented\374_4_flip3.jpg,1
images\augmented\374_4_flip4.jpg,1
images\augmented\374_4_gray.jpg,1
images\augmented\374_4_original.jpg,1
images\augmented\374_4_sobel.jpg,1
images\augmented\374_5_flip.jpg,1
images\augmented\374_5_flip3.jpg,1
images\augmented\374_5_flip4.jpg,1
images\augmented\374_5_gray.jpg,1
images\augmented\374_5_original.jpg,1
images\augmented\374_5_sobel.jpg,1
images\augmented\374_6_flip.jpg,1
images\augmented\374_6_flip3.jpg,1
images\augmented\374_6_flip4.jpg,1
images\augmented\374_6_gray.jpg,1
images\augmented\374_6_original.jpg,1
images\augmented\374_6_sobel.jpg,1
images\augmented\374_7_flip.jpg,1
images\augmented\374_7_flip3.jpg,1
images\augmented\374_7_flip4.jpg,1
images\augmented\374_7_gray.jpg,1
images\augmented\374_7_original.jpg,1
images\augmented\374_7_sobel.jpg,1
images\augmented\374_8_flip.jpg,1
images\augmented\374_8_flip3.jpg,1
images\augmented\374_8_flip4.jpg,1
images\augmented\374_8_gray.jpg,1
images\augmented\374_8_original.jpg,1
images\augmented\374_8_sobel.jpg,1
images\augmented\374_9_flip.jpg,1
images\augmented\374_9_flip3.jpg,1
images\augmented\374_9_flip4.jpg,1
images\augmented\374_9_gray.jpg,1
images\augmented\374_9_original.jpg,1
images\augmented\374_9_sobel.jpg,1
images\augmented\376_1_flip.jpg,1
images\augmented\376_1_flip3.jpg,1
images\augmented\376_1_flip4.jpg,1
images\augmented\376_1_gray.jpg,1
images\augmented\376_1_original.jpg,1
images\augmented\376_1_sobel.jpg,1
images\augmented\376_2_flip.jpg,1
images\augmented\376_2_flip3.jpg,1
images\augmented\376_2_flip4.jpg,1
images\augmented\376_2_gray.jpg,1
images\augmented\376_2_original.jpg,1
images\augmented\376_2_sobel.jpg,1
images\augmented\376_3_flip.jpg,1
images\augmented\376_3_flip3.jpg,1
images\augmented\376_3_flip4.jpg,1
images\augmented\376_3_gray.jpg,1
images\augmented\376_3_original.jpg,1
images\augmented\376_3_sobel.jpg,1
images\augmented\376_4_flip.jpg,1
images\augmented\376_4_flip3.jpg,1
images\augmented\376_4_flip4.jpg,1
images\augmented\376_4_gray.jpg,1
images\augmented\376_4_original.jpg,1
images\augmented\376_4_sobel.jpg,1
images\augmented\376_5_flip.jpg,1
images\augmented\376_5_flip3.jpg,1
images\augmented\376_5_flip4.jpg,1
images\augmented\376_5_gray.jpg,1
images\augmented\376_5_original.jpg,1
images\augmented\376_5_sobel.jpg,1
images\augmented\376_6_flip.jpg,1
images\augmented\376_6_flip3.jpg,1
images\augmented\376_6_flip4.jpg,1
images\augmented\376_6_gray.jpg,1
images\augmented\376_6_original.jpg,1
images\augmented\376_6_sobel.jpg,1
images\augmented\376_7_flip.jpg,1
images\augmented\376_7_flip3.jpg,1
images\augmented\376_7_flip4.jpg,1
images\augmented\376_7_gray.jpg,1
images\augmented\376_7_original.jpg,1
images\augmented\376_7_sobel.jpg,1
images\augmented\376_8_flip.jpg,1
images\augmented\376_8_flip3.jpg,1
images\augmented\376_8_flip4.jpg,1
images\augmented\376_8_gray.jpg,1
images\augmented\376_8_original.jpg,1
images\augmented\376_8_sobel.jpg,1
images\augmented\377_1_flip.jpg,1
images\augmented\377_1_flip3.jpg,1
images\augmented\377_1_flip4.jpg,1
images\augmented\377_1_gray.jpg,1
images\augmented\377_1_original.jpg,1
images\augmented\377_1_sobel.jpg,1
images\augmented\377_2_flip.jpg,1
images\augmented\377_2_flip3.jpg,1
images\augmented\377_2_flip4.jpg,1
images\augmented\377_2_gray.jpg,1
images\augmented\377_2_original.jpg,1
images\augmented\377_2_sobel.jpg,1
images\augmented\377_6_flip.jpg,1
images\augmented\377_6_flip3.jpg,1
images\augmented\377_6_flip4.jpg,1
images\augmented\377_6_gray.jpg,1
images\augmented\377_6_original.jpg,1
images\augmented\377_6_sobel.jpg,1
images\augmented\377_8_flip.jpg,1
